business_code,cust_number,name_customer,clear_date,buisness_year,doc_id,posting_date,document_create_date,document_create_date.1,due_in_date,invoice_currency,document type,posting_id,area_business,total_open_amount,baseline_create_date,cust_payment_terms,invoice_id,isOpen
U001,200778355,US  llc,11/8/2019 0:00,2019,1930027969,10/18/2019,20191018,20191018,20191107,USD,RV,1,,51733.48,20191018,NAD1,1930027969,0
U001,200769623,WAL-MAR trust,11/19/2019 0:00,2019,1930050154,10/29/2019,20191028,20191029,20191113,USD,RV,1,,27350.39,20191029,NAH4,1930050154,0
U001,200769623,WAL-MAR trust,8/6/2019 0:00,2019,1929656990,7/27/2019,20190726,20190727,20190811,USD,RV,1,,53200.16,20190727,NAH4,1929656990,0
U001,200714710,SYSCO  corporation,1/15/2019 0:00,2019,1928544354,1/2/2019,20181231,20190102,20190117,USD,RV,1,,47825.79,20190102,NAA8,1928544354,0
U001,200769623,WAL-MAR co,11/12/2019 0:00,2019,1930074266,11/1/2019,20191030,20191101,20191116,USD,RV,1,,14793.88,20191101,NAH4,1930074266,0
U001,200793513,KROGER co,9/12/2019 0:00,2019,1929804686,8/28/2019,20190828,20190828,20190912,USD,RV,1,,65476.71,20190828,NAA8,1929804686,0
U001,200729290,KROGER ,12/30/2019 0:00,2019,1930272989,12/13/2019,20191212,20191213,20191228,USD,RV,1,,45346.85,20191213,NAA8,1930272989,0
U001,200794332,COST associates,1/23/2019 0:00,2019,1928580719,1/8/2019,20190106,20190108,20190123,USD,RV,1,,20557.14,20190108,NAAX,1928580719,0
U001,200780383,MEIJ us,10/22/2019 0:00,2019,1929975497,10/7/2019,20191006,20191007,20191022,USD,RV,1,,131654.89,20191007,NAA8,1929975497,0
U001,200769623,WAL-MAR associates,2/4/2019 0:00,2019,1928662265,1/23/2019,20190122,20190123,20190207,USD,RV,1,,48098.93,20190123,NAH4,1928662265,0
U001,200936373,SUPE associates,7/16/2019 0:00,2019,1929555086,7/1/2019,20190629,20190701,20190716,USD,RV,1,,49160.75,20190701,NAA8,1929555086,0
U001,200803720,DEC systems,7/1/2019 0:00,2019,1929538525,6/25/2019,20190625,20190625,20190709,USD,RV,1,,294.66,20190616,NAM4,1929538525,0
U013,CC7455,HEIN llc,5/3/2019 0:00,2019,1991822152,2/6/2019,20190206,20190206,20190323,USD,RV,1,,22348.78,20190206,NAVF,1991822152,0
U001,200769623,WAL-MAR trust,1/29/2019 0:00,2019,1928650918,1/19/2019,20190119,20190119,20190203,USD,RV,1,,34035.71,20190119,NAH4,1928650918,0
U001,200759878,SA systems,6/19/2019 0:00,2019,1929420008,6/4/2019,20190603,20190604,20190619,USD,RV,1,,81427.89,20190604,NAH4,1929420008,0
U001,200793088,DEMOU us,8/29/2019 0:00,2019,1929735032,8/14/2019,20190812,20190814,20190829,USD,RV,1,,148653.48,20190814,NAA8,1929735032,0
U001,200714710,SYSCO  in,2/26/2019 0:00,2019,1928634186,1/22/2019,20190116,20190122,20190223,USD,RV,1,,881.08,20190122,NA32,1928634186,0
U001,200308132,COLORA systems,8/27/2019 0:00,2019,1929732606,8/10/2019,20190810,20190810,20190825,USD,RV,1,,23707.2,20190810,NAA8,1929732606,0
U001,200726979,BJ'S  systems,4/24/2019 0:00,2019,1929130939,4/9/2019,20190411,20190409,20190424,USD,RV,1,,167.97,20190409,NAA8,1929130939,0
CA02,140104340,COLABOR  co,5/16/2019 0:00,2019,2960546191,5/7/2019,20190507,20190507,20190519,CAD,RV,1,,326.39,20190509,CA10,2960546191,0
CA02,140106408,WAL-M associates,10/1/2019 0:00,2019,2960578465,9/9/2019,20190909,20190909,20190919,CAD,RV,1,,26663.52,20190909,CA10,2960578465,0
U001,200331749,SYSC foundation,,2020,1930579080,2/28/2020,20200227,20200228,20200314,USD,RV,1,,5320.85,20200228,NAA8,1930579080,1
U001,200772670,ASSOCIAT associates,,2020,1930819529,4/23/2020,20200423,20200423,20200508,USD,RV,1,,30900.83,20200423,NAU5,1930819529,1
CA02,140104440,SO llc,5/21/2019 0:00,2019,2960545789,5/4/2019,20190504,20190504,20190516,CAD,RV,1,,263908.02,20190506,CA10,2960545789,0
U001,200769623,WAL-MAR corp,10/15/2019 0:00,2019,1929951202,10/1/2019,20191001,20191001,20191016,USD,RV,1,,15608.85,20191001,NAH4,1929951202,0
U001,200769623,WAL-MAR corp,7/8/2019 0:00,2019,1929537891,6/25/2019,20190625,20190625,20190710,USD,RV,1,,64523.68,20190625,NAH4,1929537891,0
U001,200230690,DECA corporation,11/28/2019 0:00,2019,1930195225,11/26/2019,20191126,20191126,20191209,USD,RV,1,,981.17,20191116,NAM4,1930195225,0
U001,200718130,SYSCO F foundation,3/13/2020 0:00,2020,1930571243,2/26/2020,20200226,20200226,20200312,USD,RV,1,,23669.98,20200226,NAA8,1930571243,0
U001,200778870,C associates,7/25/2019 0:00,2019,1929578328,7/5/2019,20190704,20190705,20190720,USD,RV,1,,133941.99,20190705,NAA8,1929578328,0
U001,200790215,VAN  us,4/24/2020 0:00,2020,1930570825,2/26/2020,20200226,20200226,20200317,USD,RV,1,,43342.59,20200226,NAD1,1930570825,0
U001,200761734,H E BUT systems,3/15/2019 0:00,2019,1928885531,3/1/2019,20190301,20190301,20190316,USD,RV,1,,52633.36,20190301,NAA8,1928885531,0
U001,200779906,BOZZU us,5/24/2019 0:00,2019,1929277229,5/8/2019,20190508,20190508,20190523,USD,RV,1,,18335.4,20190508,NAA8,1929277229,0
U013,100049850,ROADTOWN in,7/19/2019 0:00,2019,1991829819,7/11/2019,20190711,20190711,20190909,USD,RV,1,,30.18,20190711,NAUZ,1991829819,0
U001,200726979,BJ'S  co,7/1/2019 0:00,2019,1929492701,6/15/2019,20190614,20190615,20190630,USD,RV,1,,126.24,20190615,NAA8,1929492701,0
U001,200748108,KROGER corporation,3/11/2020 0:00,2020,1930560599,2/25/2020,20200224,20200225,20200311,USD,RV,1,,17457.22,20200225,NAA8,1930560599,0
U001,100031704,DELHAIZE llc,3/4/2020 0:00,2020,1930533106,2/18/2020,20200216,20200218,20200304,USD,RV,1,,74006.39,20200218,NAA8,1930533106,0
U001,200726979,BJ'S  associates,10/24/2019 0:00,2019,1929987015,10/9/2019,20191008,20191009,20191024,USD,RV,1,,709.01,20191009,NAA8,1929987015,0
U001,200974851,RESTA us,7/23/2019 0:00,2019,1929588359,7/8/2019,20190708,20190708,20190723,USD,RV,1,,3098.03,20190708,NAA8,1929588359,0
U001,200750051,ALBER ,9/18/2019 0:00,2019,1929821502,9/3/2019,20190901,20190903,20190918,USD,RV,1,,64575.56,20190903,NAA8,1929821502,0
U001,200353024,DECA llc,12/2/2019 0:00,2019,1930180119,11/21/2019,20191121,20191121,20191209,USD,RV,1,,141.6,20191116,NAM4,1930180119,0
U001,200769623,WAL-MAR trust,7/23/2019 0:00,2019,1929579363,7/6/2019,20190705,20190706,20190721,USD,RV,1,,934.82,20190706,NAH4,1929579363,0
U001,200792293,UNIFIE corporation,2/7/2019 0:00,2019,1928660025,1/23/2019,20190122,20190123,20190207,USD,RV,1,,36365.76,20190123,NAA8,1928660025,0
U001,200772670,ASSOCIAT us,,2020,1930736164,4/2/2020,20200402,20200402,20200417,USD,RV,1,,65843.26,20200402,NAU5,1930736164,1
U001,200769623,WAL-MAR corporation,3/18/2019 0:00,2019,1928913853,3/7/2019,20190306,20190307,20190322,USD,RV,1,,2067.18,20190307,NAH4,1928913853,0
U001,200797452,US  corp,5/17/2019 0:00,2019,1929230211,4/29/2019,20190429,20190429,20190514,USD,RV,1,,59731.06,20190429,NAA8,1929230211,0
U001,200761734,H E BUT systems,3/19/2019 0:00,2019,1928895946,3/5/2019,20190304,20190305,20190320,USD,RV,1,,7787.1,20190305,NAA8,1928895946,0
U001,200416837,DEC associates,1/15/2020 0:00,2020,1930358429,1/6/2020,20200106,20200106,20200124,USD,RV,1,,2175.46,20200101,NAM4,1930358429,0
CA02,140106408,WAL-M systems,5/16/2019 0:00,2019,2960544069,4/25/2019,20190425,20190425,20190505,CAD,RV,1,,5417.93,20190425,CA10,2960544069,0
U001,200705742,DOT co,8/13/2019 0:00,2019,1929672122,7/28/2019,20190729,20190728,20190812,USD,RV,1,,21953.66,20190728,NAA8,1929672122,0
U001,200714710,SYSCO  llc,9/30/2019 0:00,2019,1929877390,9/16/2019,20190916,20190916,20191001,USD,RV,1,,660.04,20190916,NAA8,1929877390,0
U001,200762301,C&S WH associates,7/9/2019 0:00,2019,1929534004,6/25/2019,20190624,20190625,20190710,USD,RV,1,,25093.71,20190625,NAC6,1929534004,0
U001,200762301,C&S WH llc,11/1/2019 0:00,2019,1929792419,8/27/2019,20190826,20190827,20191031,USD,RV,1,,1583.54,20190827,NAGD,1929792419,0
U001,200020431,DEC corporation,9/16/2019 0:00,2019,1929856948,9/10/2019,20190910,20190910,20190924,USD,RV,1,,186.72,20190901,NAM4,1929856948,0
U001,200759878,SA us,8/6/2019 0:00,2019,1929636989,7/19/2019,20190719,20190719,20190803,USD,RV,1,,41744.71,20190719,NAH4,1929636989,0
U001,200769623,WAL-MAR corp,5/29/2019 0:00,2019,1929335945,5/18/2019,20190517,20190518,20190602,USD,RV,1,,44117.6,20190518,NAH4,1929335945,0
U001,200706844,WINC foundation,,2020,1930599854,3/4/2020,20200304,20200304,20200319,USD,RV,1,,359.44,20200304,NAA8,1930599854,1
U001,200743129,BROOKS associates,9/3/2019 0:00,2019,1929755111,8/21/2019,20190816,20190821,20190905,USD,RV,1,,62936.98,20190821,NAA8,1929755111,0
U001,CCU013,KRAFT F llc,11/1/2019 0:00,2019,1929895187,9/24/2019,20190922,20190924,20190924,USD,RV,1,,22644.2,20190924,NAX2,1929895187,0
U001,100043975,JAVA ,,2020,1930740345,4/3/2020,20200403,20200403,20200418,USD,RV,1,,1427.36,20200403,NAA8,1930740345,1
U001,200769623,WAL-MAR co,1/23/2020 0:00,2020,1930388088,1/13/2020,20200111,20200113,20200128,USD,RV,1,,10210.46,20200113,NAH4,1930388088,0
U001,200705742,DOT corporation,11/13/2019 0:00,2019,1930065466,10/29/2019,20191029,20191029,20191113,USD,RV,1,,6293.46,20191029,NAA8,1930065466,0
U001,200762301,C&S WH in,,2020,1930592552,3/4/2020,20200302,20200304,20200319,USD,RV,1,,99091.71,20200304,NAC6,1930592552,1
U001,200148860,DOLLA associates,,2020,1930732920,4/3/2020,20200402,20200403,20200607,USD,RV,1,,6543.44,20200403,NAGD,1930732920,1
U001,200759878,SA systems,3/15/2019 0:00,2019,1928871349,2/27/2019,20190227,20190227,20190314,USD,RV,1,,43759.47,20190227,NAH4,1928871349,0
U001,200744019,TARG systems,9/11/2019 0:00,2019,1929798040,8/28/2019,20190827,20190828,20190912,USD,RV,1,,58744.01,20190828,NAA8,1929798040,0
U001,200726979,BJ'S  us,6/17/2019 0:00,2019,1929402054,5/31/2019,20190530,20190531,20190615,USD,RV,1,,18583.57,20190531,NAA8,1929402054,0
U002,200806643,PLAZA WA corporation,8/5/2019 0:00,2019,1990566997,7/1/2019,20190701,20190701,20190805,USD,RV,1,,13437.26,20190701,NAG2,1990566997,0
U001,200790107,ROU associates,11/20/2019 0:00,2019,1930100947,11/5/2019,20191105,20191105,20191120,USD,RV,1,,39259.33,20191105,NAC6,1930100947,0
U001,100043882,HAWAI ,12/30/2019 0:00,2019,1930289941,12/17/2019,20191217,20191217,20200101,USD,RV,1,,35428.53,20191217,NAA8,1930289941,0
U001,200769623,WAL-MAR trust,2/5/2019 0:00,2019,1928683186,1/26/2019,20190125,20190126,20190210,USD,RV,1,,2213.68,20190126,NAH4,1928683186,0
CA02,100027744,OMEGA AD in,,2020,2960635652,5/19/2020,20200519,20200519,20200519,CAD,RV,1,,7035,20200519,CAB1,2960635652,1
U001,200706844,WINC co,2/19/2019 0:00,2019,1928721098,2/1/2019,20190201,20190201,20181229,USD,RV,1,,576.88,20181214,NAA8,1928721098,0
U001,200759878,SA corp,2/5/2019 0:00,2019,1928646891,1/19/2019,20190118,20190119,20190203,USD,RV,1,,18033.31,20190119,NAH4,1928646891,0
U001,200749782,KROG corp,6/27/2019 0:00,2019,1929478400,6/12/2019,20190612,20190612,20190627,USD,RV,1,,92275.72,20190612,NAA8,1929478400,0
U001,200769623,WAL-MAR ,10/15/2019 0:00,2019,1929951273,10/2/2019,20191002,20191002,20191017,USD,RV,1,,1898.2,20191002,NAH4,1929951273,0
U001,200712349,FOOD trust,2/14/2020 0:00,2020,1930447917,1/31/2020,20200127,20200131,20200215,USD,RV,1,,3762.15,20200131,NAA8,1930447917,0
U001,200707005,KING S co,11/18/2019 0:00,2019,1930065929,11/1/2019,20191029,20191101,20191116,USD,RV,1,,10129.32,20191101,NAA8,1930065929,0
U001,200782669,SYGMA ,5/8/2019 0:00,2019,1929181481,4/22/2019,20190420,20190422,20190507,USD,RV,1,,28760.55,20190422,NAA8,1929181481,0
U001,100031704,DELHAIZE co,,2020,1930585468,3/1/2020,20200301,20200301,20200316,USD,RV,1,,106394.18,20200301,NAA8,1930585468,1
CA02,140105686,SYSC corporation,5/23/2019 0:00,2019,2960546247,5/3/2019,20190503,20190503,20190519,CAD,RV,1,,31956.18,20190509,CA10,2960546247,0
U001,200705372,FR llc,1/27/2020 0:00,2020,1930383881,1/12/2020,20200110,20200112,20200127,USD,RV,1,,81703.39,20200112,NAA8,1930383881,0
U001,200701314,MBM  foundation,8/21/2019 0:00,2019,1929702800,8/5/2019,20190805,20190805,20190820,USD,RV,1,,3566.36,20190805,NAA8,1929702800,0
U001,200799420,HT HA foundation,,2020,1930703225,3/25/2020,20200325,20200325,20200409,USD,RV,1,,801.1,20200325,NAA8,1930703225,1
U001,200353024,DECA associates,3/18/2019 0:00,2019,1928904434,3/5/2019,20190305,20190305,20190324,USD,RV,1,,33.12,20190301,NAM4,1928904434,0
U001,200820380,SMITH'S llc,2/25/2019 0:00,2019,1928768739,2/10/2019,20190209,20190210,20190225,USD,RV,1,,36833.34,20190210,NAA8,1928768739,0
U001,200580232,INTERR ,2/26/2020 0:00,2020,1930517454,2/12/2020,20200212,20200212,20200222,USD,RV,1,,42383.25,20200212,NA10,1930517454,0
U001,200759878,SA systems,3/8/2019 0:00,2019,1928830590,2/21/2019,20190220,20190221,20190308,USD,RV,1,,62776.37,20190221,NAH4,1928830590,0
U001,200974851,RESTA systems,,2020,1930706997,3/26/2020,20200326,20200326,20200410,USD,RV,1,,3566.69,20200326,NAA8,1930706997,1
U001,100032284,KEURIG trust,3/20/2020 0:00,2020,1930430867,1/22/2020,20200123,20200122,20200302,USD,RV,1,,28136.25,20200122,NAD4,1930430867,0
U001,200353024,DECA corp,4/1/2019 0:00,2019,1929003689,3/21/2019,20190321,20190321,20190408,USD,RV,1,,210.96,20190316,NAM4,1929003689,0
U001,200755701,ASSOCI in,4/26/2019 0:00,2019,1929119688,4/12/2019,20190410,20190412,20190427,USD,RV,1,,26530.93,20190412,NAA8,1929119688,0
U001,200707822,PUBLI systems,11/20/2019 0:00,2019,1929720329,8/7/2019,20190808,20190807,20190822,USD,RV,1,,9949.04,20190807,NAA8,1929720329,0
U001,200769623,WAL-MAR in,,2020,1930830709,4/28/2020,20200427,20200428,20200513,USD,RV,1,,8885.57,20200428,NAH4,1930830709,1
U001,200769369,DI us,4/29/2019 0:00,2019,1929113950,4/12/2019,20190411,20190412,20190427,USD,RV,1,,33163.97,20190412,NAA8,1929113950,0
U001,200865666,RESTAU corporation,7/10/2019 0:00,2019,1929513772,6/25/2019,20190618,20190625,20190710,USD,RV,1,,1023.37,20190625,NAA8,1929513772,0
U001,200707822,PUBLI systems,2/4/2019 0:00,2019,1928638116,1/17/2019,20190117,20190117,20190201,USD,RV,1,,90731.43,20190117,NAA8,1928638116,0
CA02,140104440,SO foundation,11/21/2019 0:00,2019,2960591631,11/5/2019,20191105,20191105,20191117,CAD,RV,1,,304528.77,20191107,CA10,2960591631,0
U001,200555117,BURR trust,5/6/2019 0:00,2019,1929181116,4/19/2019,20190420,20190419,20190504,USD,RV,1,,79535.97,20190419,NAA8,1929181116,0
U001,200769623,WAL-MAR trust,7/24/2019 0:00,2019,1929610956,7/12/2019,20190711,20190712,20190727,USD,RV,1,,14634.32,20190712,NAH4,1929610956,0
U001,200793568,SUPE llc,,2020,1930630388,3/10/2020,20200310,20200310,20200325,USD,RV,1,,15893.27,20200310,NAA8,1930630388,1
CA02,140106408,WAL-M in,2/20/2019 0:00,2019,2960526994,2/4/2019,20190204,20190204,20190214,CAD,RV,1,,45768.31,20190204,CA10,2960526994,0
U001,200759878,SA foundation,,2020,1930609945,3/6/2020,20200305,20200306,20200321,USD,RV,1,,70180.8,20200306,NAH4,1930609945,1
U001,200744019,TARG llc,2/25/2020 0:00,2020,1930507621,2/10/2020,20200210,20200210,20200225,USD,RV,1,,83046.76,20200210,NAA8,1930507621,0
U001,200711029,WEGMAN us,2/21/2019 0:00,2019,1928721271,2/6/2019,20190202,20190206,20190221,USD,RV,1,,6475.55,20190206,NAA8,1928721271,0
U001,200712187,SPAR in,,2020,1930806222,4/20/2020,20200421,20200420,20200505,USD,RV,1,,119384.36,20200420,NAA8,1930806222,1
U001,100047532,KEYSTON associates,,2020,1930592834,3/4/2020,20200302,20200304,20200319,USD,RV,1,,11852.54,20200304,NAA8,1930592834,1
U001,200794332,COST co,,2020,1930562584,2/28/2020,20200224,20200228,20200319,USD,RV,1,,11225.42,20200228,NA84,1930562584,1
U001,200762301,C&S WH systems,3/14/2019 0:00,2019,1928860681,2/27/2019,20190226,20190227,20190314,USD,RV,1,,47344.96,20190227,NAC6,1928860681,0
U001,200726979,BJ'S  ,6/5/2019 0:00,2019,1929348734,5/21/2019,20190520,20190521,20190605,USD,RV,1,,167.97,20190521,NAA8,1929348734,0
U001,200797452,US  associates,8/23/2019 0:00,2019,1929716067,8/7/2019,20190807,20190807,20190822,USD,RV,1,,66176.65,20190807,NAA8,1929716067,0
U001,200704858,WAKE trust,9/12/2019 0:00,2019,1929815905,8/31/2019,20190830,20190831,20190915,USD,RV,1,,151372.68,20190831,NAA8,1929815905,0
U001,200707822,PUBLI ,12/11/2019 0:00,2019,1930195437,11/26/2019,20191126,20191126,20191211,USD,RV,1,,118272.16,20191126,NAA8,1930195437,0
U001,200792734,MDV/ trust,10/29/2019 0:00,2019,1930008438,10/13/2019,20191013,20191013,20191028,USD,RV,1,,21592.15,20191013,NAA8,1930008438,0
U001,200148860,DOLLA associates,,2020,1930699340,3/25/2020,20200325,20200325,20200529,USD,RV,1,,5456.75,20200325,NAGD,1930699340,1
U001,200769623,WAL-MAR corporation,8/21/2019 0:00,2019,1929722054,8/9/2019,20190808,20190809,20190824,USD,RV,1,,57185.76,20190809,NAH4,1929722054,0
U001,200769623,WAL-MAR corporation,10/30/2019 0:00,2019,1930032760,10/19/2019,20191018,20191019,20191103,USD,RV,1,,1092.51,20191019,NAH4,1930032760,0
CA02,140104249,SOB systems,4/12/2019 0:00,2019,2960535925,3/16/2019,20190316,20190316,20190404,CAD,RV,1,,24049.99,20190325,CA10,2960535925,0
U001,200794332,COST llc,,2020,1930862420,5/8/2020,20200506,20200508,20200523,USD,RV,1,,81500.86,20200508,NAAX,1930862420,1
U001,200726979,BJ'S  corp,10/30/2019 0:00,2019,1930009404,10/15/2019,20191014,20191015,20191030,USD,RV,1,,795.63,20191015,NAA8,1930009404,0
U001,200769623,WAL-MAR corp,12/24/2019 0:00,2019,1930269092,12/12/2019,20191212,20191212,20191227,USD,RV,1,,61673.46,20191212,NAH4,1930269092,0
U001,200781831,RITE corp,10/10/2019 0:00,2019,1929916058,9/25/2019,20190924,20190925,20191010,USD,RV,1,,87020.67,20190925,NAA8,1929916058,0
U001,200186937,SYSC corporation,1/27/2020 0:00,2020,1930377901,1/8/2020,20200108,20200108,20200123,USD,RV,1,,50939.87,20200108,NAA8,1930377901,0
U001,200803720,DEC co,9/12/2019 0:00,2019,1929844226,9/7/2019,20190907,20190907,20190911,USD,RV,1,,18312.28,20190901,NAM2,1929844226,0
U001,200769623,WAL-MAR foundation,3/8/2019 0:00,2019,1928859152,2/26/2019,20190226,20190226,20190313,USD,RV,1,,267.3,20190226,NAH4,1928859152,0
U001,100031704,DELHAIZE foundation,12/17/2019 0:00,2019,1930207153,12/1/2019,20191130,20191201,20191216,USD,RV,1,,86698.97,20191201,NAA8,1930207153,0
U001,200741174,M B  co,8/14/2019 0:00,2019,1929604026,7/12/2019,20190711,20190712,20190813,USD,RV,1,,33418.94,20190712,NA32,1929604026,0
U001,200726979,BJ'S  ,8/20/2019 0:00,2019,1929699788,8/5/2019,20190804,20190805,20190820,USD,RV,1,,235.24,20190805,NAA8,1929699788,0
U001,200555117,BURR trust,,2020,1930709963,3/27/2020,20200327,20200327,20200411,USD,RV,1,,749.14,20200327,NAA8,1930709963,1
U001,200900909,SYSCO trust,9/13/2019 0:00,2019,1929808321,8/29/2019,20190829,20190829,20190913,USD,RV,1,,3429.83,20190829,NAA8,1929808321,0
U001,200769623,WAL-MAR in,,2020,1930878284,5/9/2020,20200508,20200509,20200524,USD,RV,1,,2219.89,20200509,NAH4,1930878284,1
U001,200772670,ASSOCIAT corp,,2020,1930683241,3/21/2020,20200321,20200321,20200405,USD,RV,1,,15489.78,20200321,NAU5,1930683241,1
U001,200759878,SA in,12/2/2019 0:00,2019,1930150316,11/13/2019,20191113,20191113,20191128,USD,RV,1,,22635.54,20191113,NAH4,1930150316,0
U001,200707822,PUBLI corporation,,2020,1930857983,5/4/2020,20200505,20200504,20200519,USD,RV,1,,126107.91,20200504,NAA8,1930857983,1
U001,200769623,WAL-MAR ,1/17/2020 0:00,2020,1930361746,1/7/2020,20200106,20200107,20200122,USD,RV,1,,54671.37,20200107,NAH4,1930361746,0
U001,200799367,MCL trust,2/10/2020 0:00,2020,1930421121,1/24/2020,20200121,20200124,20200208,USD,RV,1,,35615.31,20200124,NAA8,1930421121,0
U001,200726979,BJ'S  us,6/26/2019 0:00,2019,1929466472,6/11/2019,20190610,20190611,20190626,USD,RV,1,,239.42,20190611,NAA8,1929466472,0
U001,200749782,KROG corp,5/8/2019 0:00,2019,1929195880,4/23/2019,20190423,20190423,20190508,USD,RV,1,,7411.86,20190423,NAA8,1929195880,0
U001,200769623,WAL-MAR trust,11/22/2019 0:00,2019,1930144231,11/12/2019,20191112,20191112,20191127,USD,RV,1,,1898.2,20191112,NAH4,1930144231,0
U001,100044041,DEF. F llc,8/1/2019 0:00,2019,1929635082,7/19/2019,20190719,20190719,20190808,USD,RV,1,,2160.29,20190716,NAM4,1929635082,0
CA02,140104423,METRO  us,1/14/2020 0:00,2020,2960604826,1/3/2020,20200103,20200103,20200117,CAD,RV,1,,30377.47,20200107,CA10,2960604826,0
U001,200700919,US  llc,4/29/2019 0:00,2019,1929028315,3/27/2019,20190325,20190327,20190428,USD,RV,1,,7992.72,20190327,NA32,1929028315,0
CA02,140104392,FLANAG us,,2020,2960619205,3/6/2020,20200306,20200306,20200320,CAD,RV,1,,3612.39,20200310,CA10,2960619205,1
U001,200424504,M  corp,2/19/2019 0:00,2019,1928697516,1/29/2019,20190128,20190129,20190215,USD,RV,1,,2931.16,20190215,NAWM,1928697516,0
U001,200078795,H T H corporation,3/8/2019 0:00,2019,1928830882,2/20/2019,20190220,20190220,20190307,USD,RV,1,,1195.4,20190220,NAA8,1928830882,0
U013,CC6000,HEINZ ,7/12/2019 0:00,2019,1991827702,5/20/2019,20190520,20190520,20190704,USD,RV,1,,22041.56,20190520,NAVF,1991827702,0
U001,200769623,WAL-MAR corp,,2020,1930831780,4/28/2020,20200428,20200428,20200513,USD,RV,1,,11545.38,20200428,NAH4,1930831780,1
U001,200769623,WAL-MAR llc,2/3/2020 0:00,2020,1930423090,1/22/2020,20200121,20200122,20200206,USD,RV,1,,17719.73,20200122,NAH4,1930423090,0
U001,200780383,MEIJ foundation,7/22/2019 0:00,2019,1929571647,7/3/2019,20190703,20190703,20190718,USD,RV,1,,21273.77,20190703,NAA8,1929571647,0
U001,200704045,RA llc,11/4/2019 0:00,2019,1930023946,10/18/2019,20191017,20191018,20191102,USD,RV,1,,1730.7,20191018,NAA8,1930023946,0
U001,200725421,BEN  llc,9/16/2019 0:00,2019,1929852468,9/11/2019,20190909,20190911,20190926,USD,RV,1,,17851.5,20190911,NAA8,1929852468,0
U001,200704045,RA associates,2/22/2019 0:00,2019,1928765286,2/7/2019,20190208,20190207,20190222,USD,RV,1,,37029.64,20190207,NAA8,1928765286,0
CA02,140105686,SYSC co,10/24/2019 0:00,2019,2960583293,10/1/2019,20191001,20191001,20191019,CAD,RV,1,,28108.5,20191009,CA10,2960583293,0
U001,200759878,SA systems,,2020,1930717567,3/31/2020,20200329,20200331,20200415,USD,RV,1,,47646.57,20200331,NAH4,1930717567,1
U001,200772670,ASSOCIAT co,8/7/2019 0:00,2019,1929650566,7/22/2019,20190723,20190722,20190806,USD,RV,1,,13689.19,20190722,NAU5,1929650566,0
U001,200742521,GLA in,11/19/2019 0:00,2019,1930047538,10/26/2019,20191023,20191026,20191110,USD,RV,1,,9165,20191026,NAA8,1930047538,0
U001,200769623,WAL-MAR us,10/21/2019 0:00,2019,1929982075,10/9/2019,20191008,20191009,20191024,USD,RV,1,,48970,20191009,NAH4,1929982075,0
U001,200794332,COST llc,8/30/2019 0:00,2019,1929748655,8/16/2019,20190815,20190816,20190831,USD,RV,1,,2254.43,20190816,NAAX,1929748655,0
U001,200705742,DOT foundation,,2020,1930581678,2/28/2020,20200228,20200228,20200314,USD,RV,1,,5932.51,20200228,NAA8,1930581678,1
U001,200331749,SYSC foundation,12/11/2019 0:00,2019,1930188173,11/22/2019,20191123,20191122,20191207,USD,RV,1,,43829.94,20191122,NAA8,1930188173,0
U001,200936373,SUPE llc,4/12/2019 0:00,2019,1929041696,3/28/2019,20190328,20190328,20190412,USD,RV,1,,9886.67,20190328,NAA8,1929041696,0
U001,200726979,BJ'S  llc,5/2/2019 0:00,2019,1929152624,4/17/2019,20190415,20190417,20190502,USD,RV,1,,9222.81,20190417,NAA8,1929152624,0
U001,200793568,SUPE trust,,2020,1930690537,3/23/2020,20200324,20200323,20200407,USD,RV,1,,1635.76,20200323,NAA8,1930690537,1
U001,200900909,SYSCO co,5/16/2019 0:00,2019,1929230391,4/29/2019,20190430,20190429,20190514,USD,RV,1,,15539.03,20190429,NAA8,1929230391,0
U001,100036538,DENVER in,2/14/2019 0:00,2019,1928714057,2/5/2019,20190204,20190205,20190220,USD,RV,1,,512,20190205,NAA8,1928714057,0
CA02,140104409,LOB co,9/13/2019 0:00,2019,2960576892,8/31/2019,20190831,20190831,20190910,CAD,RV,1,,261811.32,20190831,CA10,2960576892,0
U001,200761734,H E BUT corp,12/18/2019 0:00,2019,1930216424,12/4/2019,20191204,20191204,20191219,USD,RV,1,,73309.01,20191204,NAA8,1930216424,0
U001,200769623,WAL-MAR in,3/12/2019 0:00,2019,1928883741,3/2/2019,20190301,20190302,20190317,USD,RV,1,,1915.56,20190302,NAH4,1928883741,0
U001,200705742,DOT trust,11/12/2019 0:00,2019,1930037330,10/21/2019,20191021,20191021,20191122,USD,RV,1,,28175.07,20191021,NA32,1930037330,0
U001,200418007,AM systems,11/5/2019 0:00,2019,1930018915,10/21/2019,20191016,20191021,20191105,USD,RV,1,,4200,20191021,NAA8,1930018915,0
U001,200769623,WAL-MAR systems,4/15/2019 0:00,2019,1929069039,4/4/2019,20190402,20190404,20190419,USD,RV,1,,15549.86,20190404,NAH4,1929069039,0
U001,200726979,BJ'S  ,,2020,1930646128,3/12/2020,20200312,20200312,20200327,USD,RV,1,,1286.3,20200312,NAA8,1930646128,1
U001,200799367,MCL trust,2/22/2019 0:00,2019,1928746664,2/7/2019,20190206,20190207,20190222,USD,RV,1,,96075.67,20190207,NAA8,1928746664,0
